Transaction,Item
6176,"Tyler, the Creator"
6177,2pac
6177,Kendrick Lamar
6178,2pac
6179,Queen
6179,Scorpions
6179,Led Zeppelin
6179,Kendrick Lamar
6180,Kendrick Lamar
6180,Kanye West
6181,Kendrick Lamar
6182,Queen
6182,Kanye West
6182,Deep Purple
6183,"Tyler, the Creator"
6183,Kanye West
6183,2pac
6184,Queen
6184,Scorpions
6185,"Tyler, the Creator"
6185,Kanye West
6185,2pac
6186,Jay-Z
6186,Kanye West
6186,2pac
6187,2pac
6187,Kanye West
6187,Led Zeppelin
6187,Kendrick Lamar
6188,Black Sabbath
6189,Black Sabbath
6189,"Tyler, the Creator"
6189,2pac
6190,Scorpions
6191,Deep Purple
6191,Queen
6191,Kendrick Lamar
6192,"Tyler, the Creator"
6192,Kanye West
6192,2pac
6193,Queen
6193,Black Sabbath
6193,Kendrick Lamar
6194,Black Sabbath
6195,2pac
6195,"Tyler, the Creator"
6195,Kendrick Lamar
6196,Black Sabbath
6196,Led Zeppelin
6197,Jay-Z
6197,"Tyler, the Creator"
6198,Scorpions
6198,Queen
6198,Led Zeppelin
6199,Queen
6199,Led Zeppelin
6200,Deep Purple
6200,Queen
6201,Kendrick Lamar
6201,"Tyler, the Creator"
6201,Led Zeppelin
6201,2pac
6202,Queen
6203,Deep Purple
6204,Queen
6204,"Tyler, the Creator"
6204,Deep Purple
6205,Queen
6205,2pac
6206,Kendrick Lamar
6206,Black Sabbath
6207,Kendrick Lamar
6207,Kanye West
6207,"Tyler, the Creator"
6207,2pac
6208,Black Sabbath
6208,Kanye West
6208,Led Zeppelin
6209,Kendrick Lamar
6210,2pac
6210,"Tyler, the Creator"
6210,Kendrick Lamar
6211,Led Zeppelin
6212,Black Sabbath
6212,Queen
6212,Led Zeppelin
6213,Scorpions
6213,Led Zeppelin
6213,2pac
6214,Kanye West
6215,Led Zeppelin
6215,Queen
6216,Led Zeppelin
6217,Led Zeppelin
6217,Queen
6217,Black Sabbath
6217,Deep Purple
6218,"Tyler, the Creator"
6218,Kanye West
6218,Kendrick Lamar
6219,Kendrick Lamar
6219,Queen
6219,"Tyler, the Creator"
6220,Deep Purple
6220,"Tyler, the Creator"
6220,Black Sabbath
6221,Kendrick Lamar
6222,2pac
6222,Kanye West
6222,Kendrick Lamar
6223,"Tyler, the Creator"
6223,2pac
6224,Black Sabbath
6224,Queen
6224,2pac
6225,Kanye West
6225,Queen
6226,Led Zeppelin
6226,Black Sabbath
6227,Queen
6227,Kendrick Lamar
6227,Deep Purple
6228,Led Zeppelin
6229,Kendrick Lamar
6230,Jay-Z
6230,Deep Purple
6231,Kendrick Lamar
6232,Black Sabbath
6232,Queen
6232,Led Zeppelin
6233,Kendrick Lamar
6233,Led Zeppelin
6233,2pac
6234,Queen
6234,Led Zeppelin
6234,Kendrick Lamar
6235,Deep Purple
6235,Queen
6236,Kendrick Lamar
6236,Queen
6236,Deep Purple
6237,Kanye West
6238,Kanye West
6239,Kendrick Lamar
6239,Kanye West
6239,Queen
6240,Led Zeppelin
6240,Queen
6241,Queen
6241,Scorpions
6241,Black Sabbath
6241,Kanye West
6242,Kendrick Lamar
6243,"Tyler, the Creator"
6243,Kanye West
6243,Jay-Z
6243,Kendrick Lamar
6244,Kendrick Lamar
6244,Kanye West
6245,Deep Purple
6246,Deep Purple
6246,Queen
6246,Black Sabbath
6246,Led Zeppelin
6247,"Tyler, the Creator"
6247,Kendrick Lamar
6248,2pac
6248,Kanye West
6248,Kendrick Lamar
6249,Kendrick Lamar
6249,Kanye West
6249,"Tyler, the Creator"
6250,Kendrick Lamar
6250,"Tyler, the Creator"
6250,Black Sabbath
6250,Led Zeppelin
6251,Led Zeppelin
6252,Queen
6252,Led Zeppelin
6252,Kendrick Lamar
6253,Kanye West
6253,"Tyler, the Creator"
6253,Kendrick Lamar
6254,"Tyler, the Creator"
6254,Queen
6254,Led Zeppelin
6254,Kendrick Lamar
6255,Queen
6255,Led Zeppelin
6255,2pac
6255,Black Sabbath
6256,Kendrick Lamar
6257,Deep Purple
6257,Queen
6257,Kanye West
6258,Kanye West
6258,Queen
6258,"Tyler, the Creator"
6258,Led Zeppelin
6259,Queen
6259,Black Sabbath
6260,Black Sabbath
6260,Queen
6260,Kendrick Lamar
6260,Kanye West
6261,Deep Purple
6261,"Tyler, the Creator"
6262,Kanye West
6262,"Tyler, the Creator"
6262,Led Zeppelin
6262,Deep Purple
6263,Led Zeppelin
6263,Deep Purple
6264,2pac
6265,Kendrick Lamar
6266,Led Zeppelin
6266,Kanye West
6266,Queen
6266,Deep Purple
6267,Jay-Z
6267,"Tyler, the Creator"
6267,2pac
6267,Kendrick Lamar
6268,"Tyler, the Creator"
6269,Scorpions
6269,Led Zeppelin
6270,2pac
6270,Led Zeppelin
6271,Kendrick Lamar
6271,Queen
6272,Kanye West
6272,"Tyler, the Creator"
6273,"Tyler, the Creator"
6273,Kendrick Lamar
6274,Black Sabbath
6274,Queen
6274,Led Zeppelin
6275,"Tyler, the Creator"
6275,Scorpions
6275,Kendrick Lamar
6275,Jay-Z
6276,Kendrick Lamar
6276,Kanye West
6276,"Tyler, the Creator"
6276,2pac
6277,Black Sabbath
6278,Led Zeppelin
6278,Scorpions
6278,"Tyler, the Creator"
6279,2pac
6279,"Tyler, the Creator"
6279,Led Zeppelin
6280,Queen
6280,Black Sabbath
6280,Led Zeppelin
6281,Deep Purple
6281,Queen
6281,Led Zeppelin
6281,Kendrick Lamar
6282,"Tyler, the Creator"
6282,Scorpions
6282,Queen
6283,Kanye West
6283,Kendrick Lamar
6284,Led Zeppelin
6284,Queen
6285,Deep Purple
6285,Led Zeppelin
6286,Led Zeppelin
6286,Kanye West
6287,Led Zeppelin
6287,Queen
6287,Black Sabbath
6288,Kanye West
6288,Queen
6289,"Tyler, the Creator"
6290,Queen
6290,Black Sabbath
6291,Kendrick Lamar
6291,Queen
6291,"Tyler, the Creator"
6291,Led Zeppelin
6292,Deep Purple
6292,Scorpions
6292,Kanye West
6293,Kendrick Lamar
6293,2pac
6294,Black Sabbath
6294,Queen
6295,Black Sabbath
6295,Queen
6295,Led Zeppelin
6296,Kendrick Lamar
6296,Queen
6296,"Tyler, the Creator"
6296,Led Zeppelin
6297,Deep Purple
6297,Queen
6297,Scorpions
6298,Black Sabbath
6298,Queen
6298,Led Zeppelin
6299,Kendrick Lamar
6300,2pac
6300,"Tyler, the Creator"
6301,Kanye West
6301,Queen
6302,"Tyler, the Creator"
6302,Scorpions
6302,2pac
6302,Jay-Z
6303,Kendrick Lamar
6303,Queen
6304,Queen
6304,"Tyler, the Creator"
6304,2pac
6304,Kendrick Lamar
6305,Black Sabbath
6305,Led Zeppelin
6306,2pac
6306,"Tyler, the Creator"
6307,Deep Purple
6307,Queen
6307,Black Sabbath
6307,Led Zeppelin
6308,Kanye West
6309,Led Zeppelin
6309,Kanye West
6309,Scorpions
6310,"Tyler, the Creator"
6310,Kanye West
6310,Led Zeppelin
6311,Led Zeppelin
6311,Queen
6312,Queen
6312,"Tyler, the Creator"
6312,Black Sabbath
6313,Kendrick Lamar
6313,"Tyler, the Creator"
6313,Led Zeppelin
6313,2pac
6314,Kanye West
6314,"Tyler, the Creator"
6314,Deep Purple
6315,"Tyler, the Creator"
6315,Kendrick Lamar
6316,"Tyler, the Creator"
6316,2pac
6316,Kendrick Lamar
6317,Black Sabbath
6317,2pac
6317,Kendrick Lamar
6318,Kendrick Lamar
6319,2pac
6319,Kanye West
6320,Queen
6320,Kanye West
6320,Led Zeppelin
6321,Black Sabbath
6321,Queen
6322,Kendrick Lamar
6322,Led Zeppelin
6323,Black Sabbath
6323,Led Zeppelin
6324,Queen
6325,"Tyler, the Creator"
6325,Jay-Z
6325,Deep Purple
6326,Queen
6326,"Tyler, the Creator"
6326,Kendrick Lamar
6327,Black Sabbath
6327,Queen
6327,Deep Purple
6328,"Tyler, the Creator"
6329,Kendrick Lamar
6329,Queen
6329,"Tyler, the Creator"
6330,Kendrick Lamar
6330,"Tyler, the Creator"
6331,Deep Purple
6331,Queen
6331,Black Sabbath
6332,Kendrick Lamar
6332,Queen
6332,Led Zeppelin
6333,"Tyler, the Creator"
6333,Led Zeppelin
6333,2pac
6334,"Tyler, the Creator"
6334,Kanye West
6334,Kendrick Lamar
6335,Kendrick Lamar
6336,Black Sabbath
6336,2pac
6337,Queen
6337,Black Sabbath
6338,Kendrick Lamar
6339,Led Zeppelin
6340,Led Zeppelin
6340,Black Sabbath
6340,Kendrick Lamar
6341,Queen
6341,Black Sabbath
6341,Deep Purple
6342,Black Sabbath
6343,"Tyler, the Creator"
6343,Led Zeppelin
6343,Kendrick Lamar
6343,Jay-Z
6344,Led Zeppelin
6345,Queen
6345,Deep Purple
6345,Led Zeppelin
6345,Kendrick Lamar
6346,Queen
6346,Scorpions
6346,Black Sabbath
6347,Queen
6348,Kendrick Lamar
6349,Scorpions
6349,Black Sabbath
6350,Queen
6351,Jay-Z
6351,Scorpions
6351,Led Zeppelin
6352,Deep Purple
6352,Black Sabbath
6353,Kendrick Lamar
6353,Kanye West
6353,2pac
6354,Deep Purple
6355,Kanye West
6355,Kendrick Lamar
6355,Deep Purple
6356,Deep Purple
6356,Queen
6356,Led Zeppelin
6356,Black Sabbath
6357,Queen
6358,Black Sabbath
6359,"Tyler, the Creator"
6359,Kanye West
6359,Kendrick Lamar
6360,"Tyler, the Creator"
6360,2pac
6361,Black Sabbath
6361,Queen
6362,Led Zeppelin
6362,Queen
6362,Jay-Z
6363,Kendrick Lamar
6363,Queen
6363,"Tyler, the Creator"
6363,Led Zeppelin
6364,Kendrick Lamar
6364,Kanye West
6364,"Tyler, the Creator"
6365,Kendrick Lamar
6365,"Tyler, the Creator"
6365,2pac
6366,Kanye West
6366,"Tyler, the Creator"
6366,Led Zeppelin
6367,Jay-Z
6368,Deep Purple
6368,Scorpions
6368,Black Sabbath
6369,2pac
6369,Deep Purple
6370,2pac
6370,Jay-Z
6371,Deep Purple
6371,Kanye West
6372,Led Zeppelin
6372,Kanye West
6372,Deep Purple
6373,Deep Purple
6374,Queen
6374,Black Sabbath
6374,Deep Purple
6375,2pac
6375,Led Zeppelin
6376,Black Sabbath
6376,Led Zeppelin
6376,Deep Purple
6377,"Tyler, the Creator"
6377,Scorpions
6377,2pac
6377,Kendrick Lamar
6378,Jay-Z
6378,"Tyler, the Creator"
6378,Led Zeppelin
6378,2pac
6379,Black Sabbath
6379,"Tyler, the Creator"
6380,Kendrick Lamar
6380,Queen
6380,Led Zeppelin
6380,Kanye West
6381,Kanye West
6382,Kendrick Lamar
6382,Queen
6382,"Tyler, the Creator"
6383,Queen
6384,Led Zeppelin
6385,Black Sabbath
6385,Queen
6385,2pac
6385,Deep Purple
6386,Kendrick Lamar
6387,"Tyler, the Creator"
6387,Kendrick Lamar
6388,Kendrick Lamar
6389,Black Sabbath
6389,Queen
6389,Led Zeppelin
6390,Kendrick Lamar
6391,2pac
6391,Kanye West
6392,Kendrick Lamar
6393,"Tyler, the Creator"
6393,2pac
6394,Deep Purple
6395,"Tyler, the Creator"
6395,Queen
6395,2pac
6396,Led Zeppelin
6396,Kanye West
6397,Jay-Z
6397,Kanye West
6397,"Tyler, the Creator"
6398,2pac
6398,Kendrick Lamar
6399,Deep Purple
6399,Queen
6400,Black Sabbath
6400,Queen
6400,Led Zeppelin
6401,Kendrick Lamar
6402,Kendrick Lamar
6402,Queen
6402,"Tyler, the Creator"
6402,2pac
6403,Queen
6403,Led Zeppelin
6403,Deep Purple
6404,Scorpions
6404,Jay-Z
6405,Jay-Z
6405,2pac
6405,Kendrick Lamar
6406,Black Sabbath
6406,Queen
6407,Queen
6408,Deep Purple
6408,Black Sabbath
6409,Queen
6410,2pac
6410,"Tyler, the Creator"
6410,Kendrick Lamar
6411,2pac
6412,"Tyler, the Creator"
6413,Black Sabbath
6413,Queen
6413,2pac
6413,Deep Purple
6414,Queen
6414,Scorpions
6414,Led Zeppelin
6414,Kanye West
6415,Kanye West
6415,Led Zeppelin
6415,Kendrick Lamar
6416,Queen
6417,"Tyler, the Creator"
6417,Kanye West
6417,2pac
6418,Led Zeppelin
6418,Queen
6418,Black Sabbath
6419,Queen
6419,"Tyler, the Creator"
6420,Black Sabbath
6420,Queen
6420,Kanye West
6421,"Tyler, the Creator"
6421,Kanye West
6422,Queen
6422,Black Sabbath
6423,2pac
6423,Queen
6423,Kendrick Lamar
6424,Kanye West
6424,"Tyler, the Creator"
6424,2pac
6425,Deep Purple
6425,Black Sabbath
6425,Led Zeppelin
6426,Deep Purple
6426,Jay-Z
6427,"Tyler, the Creator"
6427,Kanye West
6427,Black Sabbath
6427,2pac
6428,Kanye West
6429,"Tyler, the Creator"
6430,"Tyler, the Creator"
6431,Led Zeppelin
6431,Queen
6431,2pac
6431,Deep Purple
6432,Black Sabbath
6433,2pac
6433,Led Zeppelin
6433,Jay-Z
6434,Kendrick Lamar
6434,Queen
6434,Deep Purple
6435,Kanye West
6436,"Tyler, the Creator"
6436,Kanye West
6436,Black Sabbath
6437,Kendrick Lamar
6437,Kanye West
6437,Queen
6438,Black Sabbath
6438,Kanye West
6438,2pac
6439,Kanye West
6439,2pac
6439,Kendrick Lamar
6440,"Tyler, the Creator"
6440,Kendrick Lamar
6441,Led Zeppelin
6442,"Tyler, the Creator"
6442,Kanye West
6442,2pac
6443,Queen
6443,Led Zeppelin
6443,Deep Purple
6444,Kendrick Lamar
6444,Jay-Z
6445,Deep Purple
6446,Queen
6446,Led Zeppelin
6446,Black Sabbath
6447,Queen
6447,Scorpions
6448,Kendrick Lamar
6448,Black Sabbath
6448,Led Zeppelin
6449,2pac
6449,"Tyler, the Creator"
6449,Kendrick Lamar
6450,Black Sabbath
6450,2pac
6451,Black Sabbath
6451,Deep Purple
6452,Queen
6452,"Tyler, the Creator"
6452,Led Zeppelin
6452,Deep Purple
6453,Kanye West
6453,"Tyler, the Creator"
6453,Kendrick Lamar
6454,Black Sabbath
6454,"Tyler, the Creator"
6454,Deep Purple
6455,2pac
6455,Jay-Z
6455,Kendrick Lamar
6456,"Tyler, the Creator"
6457,Black Sabbath
6457,Led Zeppelin
6457,Kendrick Lamar
6458,Kendrick Lamar
6459,Black Sabbath
6460,"Tyler, the Creator"
6461,Kanye West
6461,Kendrick Lamar
6462,Kendrick Lamar
6462,"Tyler, the Creator"
6462,Black Sabbath
6462,Jay-Z
6463,Deep Purple
6463,Queen
6463,Led Zeppelin
6464,Led Zeppelin
6464,Deep Purple
6465,Led Zeppelin
6465,"Tyler, the Creator"
6465,Black Sabbath
6465,Kendrick Lamar
6466,Queen
6466,Black Sabbath
6467,"Tyler, the Creator"
6467,Kanye West
6467,Queen
6467,Kendrick Lamar
6468,"Tyler, the Creator"
6469,2pac
6469,"Tyler, the Creator"
6469,Led Zeppelin
6470,Black Sabbath
6470,Queen
6470,Led Zeppelin
6471,Queen
6472,"Tyler, the Creator"
6473,Deep Purple
6474,Queen
6474,Scorpions
6475,Black Sabbath
6475,"Tyler, the Creator"
6475,Kendrick Lamar
6476,Kendrick Lamar
6476,Kanye West
6476,"Tyler, the Creator"
6477,Kanye West
6477,"Tyler, the Creator"
6477,Led Zeppelin
6477,2pac
6478,"Tyler, the Creator"
6478,Kanye West
6479,Led Zeppelin
6479,2pac
6480,Deep Purple
6481,Kanye West
6482,Kendrick Lamar
6482,Led Zeppelin
6482,Deep Purple
6483,Kanye West
6483,"Tyler, the Creator"
6483,2pac
6483,Deep Purple
6484,Kanye West
6484,Kendrick Lamar
6484,Jay-Z
6485,Kendrick Lamar
6486,2pac
6486,Kanye West
6486,"Tyler, the Creator"
6486,Deep Purple
6487,Led Zeppelin
6487,Kanye West
6488,Black Sabbath
6488,Kendrick Lamar
6489,Queen
6489,Led Zeppelin
6489,2pac
6489,Kendrick Lamar
6490,"Tyler, the Creator"
6491,Queen
6491,Led Zeppelin
6491,Black Sabbath
6491,Kendrick Lamar
6492,2pac
6493,Black Sabbath
6493,Led Zeppelin
6494,"Tyler, the Creator"
6495,Queen
6496,Kanye West
6497,Kanye West
6497,"Tyler, the Creator"
6498,Queen
6499,"Tyler, the Creator"
6500,Black Sabbath
6500,Queen
6500,Jay-Z
6501,Kendrick Lamar
6501,Kanye West
6502,2pac
6503,2pac
6503,Queen
6503,Kendrick Lamar
6503,Kanye West
6504,Kendrick Lamar
6504,Queen
6504,"Tyler, the Creator"
6504,Deep Purple
6505,"Tyler, the Creator"
6505,Kanye West
6505,Led Zeppelin
6505,Deep Purple
6506,Kendrick Lamar
6506,Led Zeppelin
6506,2pac
6507,"Tyler, the Creator"
6507,Queen
6507,Kendrick Lamar
6508,Deep Purple
6509,Black Sabbath
6509,Kendrick Lamar
6509,Deep Purple
6510,2pac
6510,Kendrick Lamar
6511,Queen
6511,Led Zeppelin
6511,Deep Purple
6512,Queen
6512,Led Zeppelin
6512,Black Sabbath
6512,Deep Purple
6513,Deep Purple
6513,Queen
6513,Kendrick Lamar
6514,Kanye West
6514,Kendrick Lamar
6515,"Tyler, the Creator"
6515,Kanye West
6516,Kendrick Lamar
6516,"Tyler, the Creator"
6516,2pac
6516,Jay-Z
6517,"Tyler, the Creator"
6518,Queen
6519,Deep Purple
6519,Queen
6519,Black Sabbath
6519,Kanye West
6520,Black Sabbath
6521,Queen
6521,Black Sabbath
6521,Deep Purple
6522,Queen
6522,Scorpions
6522,Deep Purple
6523,Kendrick Lamar
6523,"Tyler, the Creator"
6523,2pac
6524,Led Zeppelin
6524,Queen
6524,Deep Purple
6525,2pac
6525,Led Zeppelin
6526,Black Sabbath
6527,"Tyler, the Creator"
6527,Queen
6528,Kendrick Lamar
6528,Kanye West
6529,"Tyler, the Creator"
6530,Led Zeppelin
6531,Black Sabbath
6532,Queen
6532,"Tyler, the Creator"
6532,Led Zeppelin
6533,"Tyler, the Creator"
6533,2pac
6534,Kanye West
6535,Black Sabbath
6535,Kanye West
6535,Led Zeppelin
6536,Deep Purple
6536,Queen
6536,Black Sabbath
6536,Scorpions
6537,Black Sabbath
6538,Kendrick Lamar
6538,Scorpions
6538,"Tyler, the Creator"
6538,Black Sabbath
6539,Kendrick Lamar
6539,Kanye West
6539,Black Sabbath
6539,2pac
6540,"Tyler, the Creator"
6540,2pac
6541,Kendrick Lamar
6541,"Tyler, the Creator"
6541,Led Zeppelin
6542,Queen
6542,Led Zeppelin
6543,Kendrick Lamar
6544,Deep Purple
6544,Queen
6544,Led Zeppelin
6545,"Tyler, the Creator"
6545,Queen
6546,Kanye West
6546,Black Sabbath
6546,Kendrick Lamar
6546,Jay-Z
6547,Kanye West
6547,"Tyler, the Creator"
6548,Kendrick Lamar
6549,Black Sabbath
6549,Deep Purple
6550,Kendrick Lamar
6551,Queen
6552,Kanye West
6553,Queen
6554,Jay-Z
6554,Kanye West
6554,Led Zeppelin
6554,Kendrick Lamar
6555,Kendrick Lamar
6555,Kanye West
6555,"Tyler, the Creator"
6556,Queen
6556,Led Zeppelin
6556,Deep Purple
6557,"Tyler, the Creator"
6557,Kendrick Lamar
6557,Deep Purple
6558,Kendrick Lamar
6558,Queen
6558,"Tyler, the Creator"
6558,2pac
6559,Kanye West
6560,Kanye West
6560,Led Zeppelin
6560,Black Sabbath
6561,Scorpions
6561,Queen
6561,Black Sabbath
6562,Jay-Z
6563,Queen
6563,2pac
6563,Jay-Z
6564,2pac
6564,Queen
6564,"Tyler, the Creator"
6565,Kanye West
6565,"Tyler, the Creator"
6565,Jay-Z
6566,Kendrick Lamar
6566,Queen
6566,2pac
6566,Scorpions
6567,Queen
6567,Kanye West
6567,"Tyler, the Creator"
6568,Led Zeppelin
6568,Queen
6568,Black Sabbath
6569,"Tyler, the Creator"
6569,2pac
6570,2pac
6571,Jay-Z
6571,2pac
6572,Deep Purple
6573,Led Zeppelin
6573,Scorpions
6573,Black Sabbath
6574,Kanye West
6574,Kendrick Lamar
6574,Jay-Z
6575,Queen
6575,"Tyler, the Creator"
6576,Deep Purple
6577,Queen
6578,Kendrick Lamar
6578,Scorpions
6578,Queen
6579,Kendrick Lamar
6579,Queen
6579,Black Sabbath
6580,"Tyler, the Creator"
6580,Led Zeppelin
6580,2pac
6581,Queen
6582,Led Zeppelin
6582,Queen
6582,Black Sabbath
6583,Queen
6583,Kendrick Lamar
6584,Kendrick Lamar
6584,Led Zeppelin
6585,Kendrick Lamar
6586,Queen
6587,Queen
6587,Led Zeppelin
6587,Kendrick Lamar
6588,Kanye West
6589,Kanye West
6589,"Tyler, the Creator"
6590,Led Zeppelin
6590,Queen
6590,Kanye West
6591,Led Zeppelin
6592,Queen
6592,Deep Purple
6593,Black Sabbath
6594,"Tyler, the Creator"
6594,Scorpions
6594,2pac
6594,Kendrick Lamar
6595,Black Sabbath
6595,Led Zeppelin
6595,2pac
6596,2pac
6597,Led Zeppelin
6597,Queen
6597,"Tyler, the Creator"
6598,Black Sabbath
6598,"Tyler, the Creator"
6598,Led Zeppelin
6598,Deep Purple
6599,Scorpions
6599,Led Zeppelin
6599,Kendrick Lamar
6600,Queen
6600,"Tyler, the Creator"
6600,Black Sabbath
6600,Deep Purple
6601,Led Zeppelin
6601,Queen
6601,Kendrick Lamar
6602,Queen
6602,Scorpions
6602,Black Sabbath
6603,Kendrick Lamar
6603,Kanye West
6603,"Tyler, the Creator"
6603,Deep Purple
6604,"Tyler, the Creator"
6604,Led Zeppelin
6604,2pac
6604,Jay-Z
6605,Kendrick Lamar
6606,Kendrick Lamar
6606,Black Sabbath
6607,"Tyler, the Creator"
6607,Led Zeppelin
6607,2pac
6608,"Tyler, the Creator"
6608,Kanye West
6608,Kendrick Lamar
6609,"Tyler, the Creator"
6609,Kanye West
6609,Kendrick Lamar
6610,Led Zeppelin
6610,Queen
6610,"Tyler, the Creator"
6610,Black Sabbath
6611,Kendrick Lamar
6611,Kanye West
6611,2pac
6611,Jay-Z
6612,"Tyler, the Creator"
6613,"Tyler, the Creator"
6614,Queen
6614,Black Sabbath
6614,Led Zeppelin
6615,Led Zeppelin
6615,Queen
6616,Queen
6617,Black Sabbath
6617,Queen
6618,Queen
6618,Scorpions
6619,Kanye West
6619,"Tyler, the Creator"
6620,Scorpions
6621,Deep Purple
6621,Queen
6621,"Tyler, the Creator"
6621,Led Zeppelin
6622,Led Zeppelin
6622,Queen
6622,2pac
6623,Queen
6623,Kanye West
6623,Led Zeppelin
6623,Kendrick Lamar
6624,2pac
6624,Queen
6624,Kendrick Lamar
6625,Kanye West
6625,"Tyler, the Creator"
6625,Jay-Z
6626,"Tyler, the Creator"
6626,2pac
6627,Led Zeppelin
6627,Queen
6628,Led Zeppelin
6628,Queen
6629,"Tyler, the Creator"
6630,2pac
6630,Jay-Z
6631,Kanye West
6632,Kanye West
6632,"Tyler, the Creator"
6632,Led Zeppelin
6632,Kendrick Lamar
6633,Led Zeppelin
6634,Deep Purple
6634,Queen
6635,Deep Purple
6635,Queen
6636,2pac
6636,Kanye West
6636,"Tyler, the Creator"
6637,Kendrick Lamar
6637,Queen
6637,"Tyler, the Creator"
6638,Black Sabbath
6639,"Tyler, the Creator"
6640,2pac
6640,"Tyler, the Creator"
6640,Kendrick Lamar
6641,Deep Purple
6641,Led Zeppelin
6641,Black Sabbath
6642,Queen
6642,Kanye West
6642,"Tyler, the Creator"
6643,Led Zeppelin
6643,Queen
6643,Black Sabbath
6644,Queen
6645,Led Zeppelin
6646,"Tyler, the Creator"
6646,Kanye West
6646,Jay-Z
6647,Scorpions
6647,Kendrick Lamar
6648,Black Sabbath
6648,Scorpions
6648,2pac
6649,Kendrick Lamar
6649,Queen
6649,Black Sabbath
6649,2pac
6650,Kendrick Lamar
6650,Kanye West
6651,Kendrick Lamar
6651,Kanye West
6651,"Tyler, the Creator"
6651,2pac
6652,Queen
6652,Kanye West
6652,Led Zeppelin
6652,Kendrick Lamar
6653,Led Zeppelin
6653,Queen
6653,Kendrick Lamar
6653,Deep Purple
6654,"Tyler, the Creator"
6654,Queen
6654,Kendrick Lamar
6654,Kanye West
6655,Queen
6655,Led Zeppelin
6655,Black Sabbath
6656,Queen
6656,Kanye West
6656,Led Zeppelin
6656,Deep Purple
6657,Led Zeppelin
6658,Kanye West
6659,"Tyler, the Creator"
6659,Black Sabbath
6660,"Tyler, the Creator"
6661,Kendrick Lamar
6662,Queen
6662,Led Zeppelin
6662,Black Sabbath
6663,Deep Purple
6663,Black Sabbath
6663,Led Zeppelin
6664,Led Zeppelin
6664,Black Sabbath
6664,Deep Purple
6665,"Tyler, the Creator"
6665,Kanye West
6666,"Tyler, the Creator"
6666,Kanye West
6666,Queen
6667,"Tyler, the Creator"
6667,Kanye West
6667,2pac
6668,"Tyler, the Creator"
6668,Queen
6668,Kendrick Lamar
6668,Kanye West
6669,2pac
6669,Kendrick Lamar
6670,Led Zeppelin
6670,Deep Purple
6671,"Tyler, the Creator"
6672,2pac
6672,Kanye West
6672,"Tyler, the Creator"
6672,Kendrick Lamar
6673,Kendrick Lamar
6673,Black Sabbath
6673,Led Zeppelin
6673,Deep Purple
6674,Deep Purple
6674,"Tyler, the Creator"
6674,Led Zeppelin
6675,Jay-Z
6675,Black Sabbath
6675,Kendrick Lamar
6676,"Tyler, the Creator"
6676,Kanye West
6676,2pac
6677,Led Zeppelin
6677,2pac
6678,Led Zeppelin
6679,2pac
6679,Kanye West
6680,2pac
6680,Led Zeppelin
6681,Black Sabbath
6682,"Tyler, the Creator"
6682,Black Sabbath
6683,Kendrick Lamar
6684,Led Zeppelin
6684,Kanye West
6684,Deep Purple
6685,Kanye West
6685,Queen
6685,"Tyler, the Creator"
6686,Led Zeppelin
6686,Kanye West
6686,"Tyler, the Creator"
6686,Queen
6687,2pac
6687,Kendrick Lamar
6688,Kanye West
6689,Kendrick Lamar
6689,"Tyler, the Creator"
6689,2pac
6690,Black Sabbath
6690,Led Zeppelin
6691,Queen
6692,"Tyler, the Creator"
6692,Kendrick Lamar
6693,2pac
6693,Kanye West
6693,Jay-Z
6694,Queen
6694,"Tyler, the Creator"
6694,Led Zeppelin
6695,Kanye West
6695,"Tyler, the Creator"
6695,Kendrick Lamar
6696,Black Sabbath
6696,Queen
6696,Kendrick Lamar
6697,Kendrick Lamar
6697,"Tyler, the Creator"
6697,Led Zeppelin
6698,Scorpions
6699,Queen
6700,Kanye West
6700,Kendrick Lamar
6701,Kendrick Lamar
6701,2pac
6701,Jay-Z
6702,Black Sabbath
6702,Queen
6702,Deep Purple
6703,Kendrick Lamar
6704,2pac
6705,Kendrick Lamar
6705,Led Zeppelin
6706,Queen
6706,"Tyler, the Creator"
6706,Led Zeppelin
6707,"Tyler, the Creator"
6707,Queen
6707,Black Sabbath
6707,Kendrick Lamar
6708,Jay-Z
6708,2pac
6708,Kendrick Lamar
6709,Led Zeppelin
6709,Queen
6709,Black Sabbath
6709,Deep Purple
6710,Black Sabbath
6710,Scorpions
6711,Queen
6712,Led Zeppelin
6713,Kendrick Lamar
6714,Jay-Z
6714,Kanye West
6715,2pac
6716,Queen
6716,Led Zeppelin
6716,2pac
6717,Queen
6717,Kanye West
6717,"Tyler, the Creator"
6717,Kendrick Lamar
6718,2pac
6718,Kanye West
6718,Led Zeppelin
6718,Kendrick Lamar
6719,Black Sabbath
6719,"Tyler, the Creator"
6719,Led Zeppelin
6720,Led Zeppelin
6721,Scorpions
6721,Deep Purple
6722,Queen
6722,Led Zeppelin
6722,Deep Purple
6723,Deep Purple
6723,Black Sabbath
6724,Queen
6724,Black Sabbath
6724,Deep Purple
6725,Kendrick Lamar
6725,Kanye West
6725,"Tyler, the Creator"
6725,2pac
6726,Deep Purple
6726,Kendrick Lamar
6727,Black Sabbath
6727,Deep Purple
6728,"Tyler, the Creator"
6728,2pac
6728,Kendrick Lamar
6729,Kendrick Lamar
6729,"Tyler, the Creator"
